[2016-02-28 18:49:16,016] [main] [DEBUG][ by.bsuir.gift.checkers.FileInfoChecker:] File checked
[2016-02-28 18:49:16,016] [main] [DEBUG][ by.bsuir.gift.containers.CandiesBox:] Candy (chocolate bar) has been added to collection
[2016-02-28 18:49:16,016] [main] [ERROR][ by.bsuir.gift.checkers.FileInfoChecker:] Invalid numbers in file
[2016-02-28 18:49:16,018] [main] [DEBUG][ by.bsuir.gift.containers.CandiesBox:] Candies are set
[2016-02-28 19:12:07,574] [main] [DEBUG][ by.bsuir.gift.main.Main:] Log4j try
[2016-02-28 19:12:07,577] [main] [DEBUG][ by.bsuir.gift.reader.CandiesFileReader:] Candy added
[2016-02-28 19:12:07,577] [main] [DEBUG][ by.bsuir.gift.reader.CandiesFileReader:] Candy added
[2016-02-28 19:12:07,577] [main] [DEBUG][ by.bsuir.gift.reader.CandiesFileReader:] Candy added
[2016-02-28 19:12:07,577] [main] [DEBUG][ by.bsuir.gift.reader.CandiesFileReader:] Candy added
[2016-02-28 19:12:07,577] [main] [DEBUG][ by.bsuir.gift.reader.CandiesFileReader:] Candy added
[2016-02-28 19:12:07,577] [main] [DEBUG][ by.bsuir.gift.reader.CandiesFileReader:] Candy added
[2016-02-28 19:12:07,578] [main] [DEBUG][ by.bsuir.gift.reader.CandiesFileReader:] Candy added
[2016-02-28 19:12:07,578] [main] [DEBUG][ by.bsuir.gift.reader.CandiesFileReader:] Candy added
[2016-02-28 19:12:07,578] [main] [DEBUG][ by.bsuir.gift.reader.CandiesFileReader:] Candy added
[2016-02-28 19:12:07,578] [main] [DEBUG][ by.bsuir.gift.reader.CandiesFileReader:] File has been read
[2016-02-28 19:12:07,581] [main] [DEBUG][ by.bsuir.gift.checkers.FileInfoChecker:] File checked
[2016-02-28 19:12:07,583] [main] [DEBUG][ by.bsuir.gift.containers.CandiesBox:] Candy (chocolate bar) has been added to collection
[2016-02-28 19:12:07,584] [main] [DEBUG][ by.bsuir.gift.checkers.FileInfoChecker:] File checked
[2016-02-28 19:12:07,584] [main] [DEBUG][ by.bsuir.gift.containers.CandiesBox:] Candy (chocolate bar) has been added to collection
[2016-02-28 19:12:07,584] [main] [DEBUG][ by.bsuir.gift.checkers.FileInfoChecker:] File checked
[2016-02-28 19:12:07,585] [main] [DEBUG][ by.bsuir.gift.containers.CandiesBox:] Candy (jelly bean) has been added to collection
[2016-02-28 19:12:07,585] [main] [DEBUG][ by.bsuir.gift.checkers.FileInfoChecker:] File checked
[2016-02-28 19:12:07,585] [main] [DEBUG][ by.bsuir.gift.containers.CandiesBox:] Candy (jelly bean) has been added to collection
[2016-02-28 19:12:07,585] [main] [DEBUG][ by.bsuir.gift.checkers.FileInfoChecker:] File checked
[2016-02-28 19:12:07,585] [main] [DEBUG][ by.bsuir.gift.containers.CandiesBox:] Candy (chocolate bar) has been added to collection
[2016-02-28 19:12:07,585] [main] [ERROR][ by.bsuir.gift.checkers.FileInfoChecker:] Invalid numbers in file
[2016-02-28 19:12:07,585] [main] [ERROR][ by.bsuir.gift.checkers.FileInfoChecker:] Invalid numbers in file
[2016-02-28 19:12:07,585] [main] [ERROR][ by.bsuir.gift.checkers.FileInfoChecker:] Invalid numbers in file
[2016-02-28 19:12:07,586] [main] [ERROR][ by.bsuir.gift.checkers.FileInfoChecker:] Invalid numbers in file
[2016-02-28 19:12:07,588] [main] [DEBUG][ by.bsuir.gift.action.BoxActions:] Candies were sorted
[2016-02-28 19:12:07,588] [main] [DEBUG][ by.bsuir.gift.containers.CandiesBox:] Candies are set
